section,path,line,target,snippet,comment_flag,action,classification
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,202,Vietnamese,"const userEntry = appendMessage&#40;{ role: ""user"", title: ""你"" }&#41;;",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,208,Vietnamese,"const assistantEntry = appendMessage&#40;{ role: ""assistant"", title: ""助手"" }&#41;;",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,218,Vietnamese,"setComposerState&#40;""busy"", remoteAnswerer ? ""思考中…"" : ""检索文档中…""&#41;;",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,219,Vietnamese,"showProgress&#40;remoteAnswerer ? ""正在检索文档…"" : ""正在从文档中查找…""&#41;;",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,238,Vietnamese,"? `${result.answer}\n\n_在线服务暂不可用，以上来自本地文档检索。_${reason ? `（${reason}）` : """"}`",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,250,Vietnamese,"setComposerState&#40;""ready"", fallback ? ""已用本地检索回答"" : ""可以继续提问""&#41;;",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,255,Vietnamese,"renderMessageText&#40;assistantView, error?.message \",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/ai/use-reader-ai-chat.ts,256,Vietnamese,"setComposerState&#40;""ready"", ""失败，可修改问题后重试""&#41;;",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,10,Vietnamese,"""这篇文献的主要结论是什么？"",",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,11,Vietnamese,"""作者用了什么方法或模型？"",",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,12,Vietnamese,"""有哪些关键结果或数据？"",",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,22,Vietnamese,"{/* body 为 div:Markdown 会产出块级元素,不能塞进 <p> */}",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,59,Vietnamese,"aria-label=""切换历史对话""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,71,Vietnamese,{session.messageCount ? session.title : `${session.title}（空）`},False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,79,Vietnamese,"title=""新建对话""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,80,Vietnamese,"aria-label=""新建对话""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,85,Vietnamese,<span>新对话</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,91,Vietnamese,"title=""删除当前对话""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,92,Vietnamese,"aria-label=""删除当前对话""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,97,Vietnamese,<span>删除</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,115,Vietnamese,"<button id=""reader-ai-new-btn"" type=""button"" className=""reader-ai-session-btn"" onClick={&#40;&#41; => void chat.newConversation&#40;&#41;}>新对话</button>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,116,Vietnamese,"<button id=""reader-ai-delete-btn"" type=""button"" className=""reader-ai-session-btn reader-ai-session-btn-danger"" disabled={onlyEmptySession} onClick={&#40;&#41; => void chat.deleteConversat...",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,123,Vietnamese,<p>针对当前整份文档提问</p>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,124,Vietnamese,<span>答案会尽量引用文中段落，可点击跳转</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,125,Vietnamese,"<div className=""reader-float-ai-suggestions"" role=""group"" aria-label=""推荐问题"">",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,155,Vietnamese,"placeholder={disabled ? ""暂不可用"" : ""输入问题，Enter 发送 · Shift+Enter 换行""}",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,156,Vietnamese,"aria-label=""输入问题""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,178,Vietnamese,<span>{chat.composer.text \,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,184,Vietnamese,"aria-label={busy ? ""生成中"" : ""发送""}",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,189,Vietnamese,<span>生成中</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderAiChat.tsx,194,Vietnamese,<span>发送</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderBootLoading.tsx,8,Vietnamese,"<div id=""reader-boot-loading-text"" className=""reader-boot-loading-text"">正在准备对照阅读…</div>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderColumnChrome.tsx,9,Vietnamese,"<div id=""reader-col-resizer-left"" className=""reader-col-resizer reader-col-resizer-left"" role=""separator"" aria-orientation=""vertical"" aria-label=""拖动调整左栏宽度"" title=""拖动调整宽度，双击复位""></d...",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderColumnChrome.tsx,10,Vietnamese,"<div id=""reader-col-resizer-right"" className=""reader-col-resizer reader-col-resizer-right"" role=""separator"" aria-orientation=""vertical"" aria-label=""拖动调整右栏宽度"" title=""拖动调整宽度，双击复位""><...",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderColumnChrome.tsx,11,Vietnamese,"<button id=""reader-left-collapse-btn"" type=""button"" className=""reader-col-collapse reader-col-collapse-left"" aria-label=""折叠左栏"" aria-expanded=""true"" title=""折叠 / 展开左栏""></button>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderColumnChrome.tsx,12,Vietnamese,"<button id=""reader-right-collapse-btn"" type=""button"" className=""reader-col-collapse reader-col-collapse-right"" aria-label=""折叠右栏"" aria-expanded=""true"" title=""折叠 / 展开右栏""></button>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderDownloadMenu.tsx,54,Vietnamese,failDownloadToast&#40;err.message \,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderDownloadMenu.tsx,60,Vietnamese,"<summary className=""reader-topbar-action-btn reader-download-trigger"" aria-label=""下载 PDF"">下载</summary>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderDownloadMenu.tsx,74,Vietnamese,? `下载${READER_DOWNLOAD_ACTIONS&#91;action&#93;?.label \,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderLeftNav.tsx,5,Vietnamese,"<aside id=""reader-col-left"" className=""reader-col-left"" aria-label=""导航"">",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderLeftNav.tsx,6,Vietnamese,"<div className=""reader-col-left-head"">导航</div>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderLeftNav.tsx,8,Vietnamese,"<p className=""reader-col-left-placeholder"">占位区</p>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderLeftNav.tsx,9,Vietnamese,"<p className=""reader-col-left-hint"">后续放摘录 / 批注汇总</p>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderPageHud.tsx,7,Vietnamese,"<span id=""reader-bottom-hud-page"" className=""reader-bottom-hud-page"">第 1 / 1 页</span>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderPageHud.tsx,11,Vietnamese,"<span id=""reader-bottom-hud-mode"" className=""reader-bottom-hud-mode"">对照</span>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderScrollShell.tsx,37,Vietnamese,"aria-label=""调整原文/译文面板宽度""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,28,Vietnamese,"<aside id=""reader-favorites-drawer"" aria-label=""阅读收藏"" {...drawerProps&#40;active, ""favorites""&#41;}>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,31,Vietnamese,<strong>截图摘录</strong>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,32,Vietnamese,<span>双击框选区域收进这里</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,38,Vietnamese,"aria-label=""关闭收藏""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,42,Vietnamese,{/* 列表由 selection-favorites → favorites/drawer-renderer 命令式渲染&#40;容器恒定叶子&#41; */},False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,65,Vietnamese,"<aside id=""reader-annotations-drawer"" aria-label=""批注"" {...drawerProps&#40;active, ""annotations""&#41;}>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,68,Vietnamese,<strong>批注</strong>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,69,Vietnamese,"<span>框选原文创建,支持笔记与导出</span>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,75,Vietnamese,"aria-label=""关闭批注""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,89,Vietnamese,"<aside id=""reader-markdown-drawer"" aria-label=""Markdown 预览"" {...drawerProps&#40;active, ""markdown""&#41;}>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,92,Vietnamese,<strong>Markdown 预览</strong>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,93,Vietnamese,<span>识别与翻译产出的 Markdown 文本</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,99,Vietnamese,"aria-label=""关闭 Markdown 预览""",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,103,Vietnamese,{/* 状态行与正文由 markdown-preview.js 命令式驱动&#40;容器恒定叶子&#41; */},False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,105,Vietnamese,"<div id=""reader-markdown-status"" className=""reader-markdown-status"">尚未加载</div>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,115,Vietnamese,"<aside id=""reader-ai-drawer"" aria-label=""阅读问答"" {...drawerProps&#40;active, ""ai""&#41;}>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,118,Vietnamese,<strong>阅读问答</strong>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,119,Vietnamese,<span>基于当前文档提问，可切换提问范围</span>,False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,123,Vietnamese,"{/* 范围切换按钮与上下文行由 ai-context.js 命令式驱动&#40;静态骨架,React 不重渲染&#41; */}",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,125,Vietnamese,"<div className=""reader-ai-scope"" role=""group"" aria-label=""提问范围"">",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,126,Vietnamese,"<button type=""button"" data-reader-ai-scope=""document"" className=""is-active"" aria-pressed=""true"">整份文档</button>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,127,Vietnamese,"<button type=""button"" data-reader-ai-scope=""page"" aria-pressed=""false"">当前页</button>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,128,Vietnamese,"<button type=""button"" data-reader-ai-scope=""selection"" aria-pressed=""false"">选区</button>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderSideDrawers.tsx,130,Vietnamese,"<div id=""reader-ai-context"" className=""reader-ai-context"">当前范围：整份文档</div>",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbar.tsx,7,Vietnamese,"<div className=""reader-tabs"" role=""tablist"" aria-label=""阅读模式"">",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbar.tsx,8,Vietnamese,"<button id=""reader-tab-source"" type=""button"" className=""reader-tab"" role=""tab"" aria-selected=""false"" aria-controls=""reader-pane-source"" tabIndex={-1} data-reader-mode=""source"">原文<...",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbar.tsx,9,Vietnamese,"<button id=""reader-tab-translated"" type=""button"" className=""reader-tab"" role=""tab"" aria-selected=""false"" aria-controls=""reader-pane-translated"" tabIndex={-1} data-reader-mode=""tra...",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbar.tsx,10,Vietnamese,"<button id=""reader-tab-compare"" type=""button"" className=""reader-tab is-active"" role=""tab"" aria-selected=""true"" aria-controls=""reader-grid"" data-reader-mode=""compare"">对照阅读</button>",False,translate,ui_text
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbarActions.tsx,10,Vietnamese,"{ key: ""favorites"", id: ""reader-favorites-toggle-btn"", controls: ""reader-favorites-drawer"", label: ""摘录"" },",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbarActions.tsx,11,Vietnamese,"{ key: ""annotations"", id: ""reader-annotations-toggle-btn"", controls: ""reader-annotations-drawer"", label: ""批注"" },",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/components/ReaderTopbarActions.tsx,12,Vietnamese,"{ key: ""ai"", id: ""reader-ai-toggle-btn"", controls: ""reader-ai-drawer"", label: ""AI 问答"" },",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/hooks/use-reader-boot.ts,145,Vietnamese,"empty.textContent = ""源文件不可用：该文档没有可读取的源 PDF（可能只有记录、未入库文件）。"";",False,review,manual
UI -> Vietnamese,frontend/src/pages/reader/legacy/hooks/use-reader-boot.ts,373,Vietnamese,"console.error&#40;""导出批注到剪贴板失败"", error&#41;;",False,review,manual
